Material_ID,Name,Calorie,Protein,Lipids,Fiber,Carbohydrates,SaltContent
15169,あんパン　薄皮タイプ　つぶしあん入り,258,-6.8,-3.7,-3.2,-51.4,-0.2
15127,カレーパン　皮及び具,302,-6.6,-18.3,-1.6,-32.3,-1.2
15128,カレーパン　皮のみ,363,7.2,22.4,1.3,38.4,1
15129,カレーパン　具のみ,168,5.3,9.3,2.4,18.8,1.8
15070,クリームパン,286,-7.9,-7.4,-1.3,-48.3,-0.4
15130,クリームパン　薄皮タイプ,218,-6,-7.1,-0.6,-33.9,-0.2
15071,ジャムパン,285,-5.3,-3.9,-1.6,-58.1,-0.3
15072,チョココロネ,320,-5.8,-15.3,-1.1,-44.4,-0.4
15131,チョコパン　薄皮タイプ,340,-4.7,-19.4,-0.8,-40,-0.4
15132,メロンパン,349,8,10.5,1.7,59.9,0.5
15181,菓子パン　あんなし,294,-8.2,-6.1,-1.7,-54.1,-0.5
15073,シュークリーム,211,-6,-11.4,-0.3,-25.5,-0.2
15074,スポンジケーキ,283,-7.9,-7.5,-0.7,-52.1,-0.2
15075,ショートケーキ　果実なし,318,-6.9,-15.2,-0.6,-42.3,-0.2
15170,ショートケーキ　いちご,314,-6.9,-14.7,-0.9,-42.7,-0.2
15133,タルト　（洋菓子）,247,-4.7,-13.5,-1.4,-30.5,-0.2
15134,チーズケーキ　ベイクドチーズケーキ,299,-8.5,-21.2,-0.2,-23.3,-0.5
15135,チーズケーキ　レアチーズケーキ,349,-5.8,-27.5,-0.3,-22.5,-0.5
15182,デニッシュペストリー　アメリカンタイプ　プレーン,382,-6.2,-26.3,-2.1,-35.1,-0.8
15076,デニッシュペストリー　デンマークタイプ　プレーン　,440,-6.5,-34,-2.7,-33.2,-0.5
15183,デニッシュペストリー　アメリカンタイプ　あん入り　こしあん,330,-6,-15.6,-2.9,-44.9,-0.5
15184,デニッシュペストリー　アメリカンタイプ　あん入り　つぶしあん,323,-6,-15.7,-3.6,-42.9,-0.5
15171,デニッシュペストリー　デンマークタイプ　あん入り　こしあん,384,-6.5,-21.3,-3.3,-46.1,-0.3
15172,デニッシュペストリー　デンマークタイプ　あん入り　つぶしあん,387,-6.6,-22,-4.2,-45.2,-0.4
15185,デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,304,-5.8,-19.3,-1.4,-31.2,-0.5
15173,デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,417,-7.3,-29.6,-2.1,-36.6,-0.5
15077,ドーナッツ　イーストドーナッツ　プレーン,379,-7.2,-20.2,-1.5,-43.9,-0.8
15174,ドーナッツ　イーストドーナッツ　あん入り　こしあん,341,-6.8,-12.6,-2.6,-52.2,-0.5
15175,ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,341,-7,-13,-3.4,-51.5,-0.6
15176,ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,371,-7.7,-18.9,-1.2,-44.6,-0.6
15078,ドーナッツ　ケーキドーナッツ　プレーン,367,-7.2,-11.7,-1.2,-60.2,-0.4
15177,ドーナッツ　ケーキドーナッツ　あん入り　こしあん,353,-8.3,-5.4,-2.4,-63.7,-0.3
15178,ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,355,-8.6,-5.7,-3.4,-63.1,-0.3
15179,ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,375,-9.6,-10.5,-0.7,-56.7,-0.4
15079,パイ　パイ皮,373,-5,-25.4,-1.3,-36.4,-1
15080,パイ　アップルパイ,294,-4,-17.5,-1.2,-32.8,-0.4
15081,パイ　ミートパイ,381,-9.7,-29.9,-1.8,-22.2,-1.1
15082,バターケーキ,422,-5.8,-25.3,-0.7,-48,-0.6
15083,ホットケーキ,253,-7.7,-5.4,-1.1,-45.3,-0.7
15084,ワッフル　カスタードクリーム入り,241,-7.3,-7.9,-0.8,-38.1,-0.2
15085,ワッフル　ジャム入り,279,-4.9,-4.2,-1.3,-57.3,-0.1
15086,カスタードプリン,116,-5.7,-5.5,0,-14,-0.2
15136,牛乳寒天,61,-1.1,-1.3,-0.5,-12.2,0
15142,こんにゃくゼリー,65,0,-0.1,-0.8,-16.4,-0.1
15087,ゼリー　オレンジ,80,-2.1,-0.1,-0.2,-19.8,0
15088,ゼリー　コーヒー,43,-1.6,0,0,-10.3,0
15089,ゼリー　ミルク,103,-4.3,-3.7,0,-14.4,-0.1
15090,ゼリー　ワイン,65,-1.7,0,0,-13.2,0
15091,ババロア,204,-5.6,-12.9,0,-19.9,-0.1
15092,ウエハース,439,7.6,13.6,1.2,75.3,1.2
15141,ウエハース　クリーム入り,492,-7.5,-21.8,-2.1,-65.5,-0.9
15093,クラッカー　オイルスプレークラッカー,481,8.5,22.5,2.1,63.9,1.5
15094,クラッカー　ソーダクラッカー,421,10.4,9.8,2.1,74.4,1.9
15095,サブレ,459,-6.1,-16.6,-1.3,-73.5,-0.2
15054,中華風クッキー,513,-5.1,-29.5,-1.1,-61.8,-0.2
15097,ビスケット　ハードビスケット,422,7.6,10,2.3,77.8,0.8
15098,ビスケット　ソフトビスケット,512,5.7,27.6,1.4,62.6,0.6
15099,プレッツェル,465,9.9,18.6,2.6,68.2,1.9
15096,リーフパイ,558,5.8,35.5,1.7,55.8,0.1
15100,ロシアケーキ,486,-5.8,-23.4,-1.8,-65.8,-0.5
15101,小麦粉あられ,472,-7.6,-19.5,-2.3,-68.8,-1.8
15102,コーンスナック,516,5.2,27.1,1,65.3,1.2
15103,ポテトチップス　ポテトチップス,541,4.7,35.2,4.2,54.7,1
15104,ポテトチップス　成形ポテトチップス,515,5.8,32,4.8,57.3,0.9
15109,かわり玉,392,0,0,0,-99.5,0
15105,キャラメル,426,4,11.7,0,77.9,0.3
15107,ゼリーキャンデー,334,(Tr),0,-0.9,-83.9,0
15108,ゼリービーンズ,358,(Tr),(Tr),-0.9,-90.4,0
15110,ドロップ,389,0,0,0,-98,0
15111,バタースコッチ,414,(Tr),-6.5,0,-91,-0.4
15112,ブリットル,506,-12.6,-26.5,-3.6,-58.1,-0.2
15113,マシュマロ,324,-2.1,0,0,-79.3,0
15106,ラムネ,373,0,0.5,0,92.2,0.2
15137,アーモンドチョコレート,562,-11.4,-40.4,-6.1,-43.3,-0.1
15114,カバーリングチョコレート,488,-7.1,-24.3,-3.2,-64.2,-0.3
15115,ホワイトチョコレート,588,7.2,39.5,0.6,50.9,0.2
15116,ミルクチョコレート,550,6.9,34.1,3.9,55.8,0.2
15117,＜果実菓子類＞　マロングラッセ,303,1.1,0.3,-,77.4,0.1
15118,板ガム,388,0,0,0,-96.9,0
15119,糖衣ガム,390,0,0,0,-97.6,0
15120,風船ガム,387,0,0,0,-96.7,0
15138,カスタードクリーム,174,-5.1,-7.6,-0.2,-24.8,-0.1
15139,しるこ　こしあん,211,-4.7,-0.3,-3.2,-48.7,0
15140,しるこ　つぶしあん,179,-4.2,-0.4,-4.3,-40.5,-0.1
15180,チョコレートクリーム,481,-4.6,-32,-0.6,-47.3,-0.5
16001,清酒　普通酒,107,0.4,Tr,0,4.9,0
16002,清酒　純米酒,102,0.4,Tr,0,3.6,0
16003,清酒　本醸造酒,106,0.4,0,0,4.5,0
16004,清酒　吟醸酒,103,0.3,0,0,3.6,0
16005,清酒　純米吟醸酒,102,0.4,0,0,4.1,0
16006,ビール　淡色,39,0.3,0,0,3.1,0
16007,ビール　黒,45,0.4,Tr,0.2,3.6,0
16008,ビール　スタウト,62,0.5,Tr,0.3,4.9,0
16009,発泡酒,44,0.1,0,0,3.6,0
16010,ぶどう酒　白,75,0.1,Tr,-,2,0
16011,ぶどう酒　赤,68,0.2,Tr,-,1.5,0
16012,ぶどう酒　ロゼ,71,0.1,Tr,0,4,0
16013,紹興酒,126,1.7,Tr,Tr,5.1,0
16014,しょうちゅう　連続式蒸留しょうちゅう,203,0,0,0,0,0
16015,しょうちゅう　単式蒸留しょうちゅう,144,0,0,0,0,-
16060,しょうちゅう　泡盛,206,Tr,Tr,-,0,0
16016,ウイスキー,234,0,0,0,0,0
16017,ブランデー,234,0,0,0,0,0
16018,ウオッカ,237,0,0,0,Tr,0
16019,ジン,280,0,Tr,0,0.1,0
16020,ラム,237,0,Tr,0,0.1,0
16021,マオタイ酒,317,0,0,0,0,0
16022,梅酒,155,0.1,Tr,-,20.7,0
16023,合成清酒,108,0.1,0,-,5.3,0
16024,白酒,236,1.9,Tr,-,48.1,0
16025,みりん　本みりん,241,0.3,Tr,-,43.2,0
16026,みりん　本直し,179,0.1,Tr,-,14.4,0
16027,薬味酒,181,Tr,Tr,-,26.8,0
16028,キュラソー,319,Tr,Tr,-,26.4,0
16029,スイートワイン,125,0.1,0,-,13.4,0
16030,ペパーミント,300,0,0,-,37.6,0
16031,ベルモット　甘口タイプ,151,0.1,0,-,16.4,0
16032,ベルモット　辛口タイプ,113,0.1,0,-,3.7,0
16059,缶チューハイ　レモン風味,51,0,Tr,0.1,2.9,0
16033,玉露　茶,241,29.1,4.1,43.9,43.9,0
16034,玉露　浸出液,5,1.3,0,-,Tr,0
16035,抹茶　茶,237,29.6,5.3,38.5,39.5,0
16036,せん茶　茶,229,24.5,4.7,46.5,47.7,0
16037,せん茶　浸出液,2,0.2,0,-,0.2,0
16038,かまいり茶　浸出液,1,0.1,0,-,Tr,0
16039,番茶　浸出液,0,Tr,0,-,0.1,0
16040,ほうじ茶　浸出液,0,Tr,0,-,0.1,0
16041,玄米茶　浸出液,0,0,0,0,0,0
16042,ウーロン茶　浸出液,0,Tr,0,-,0.1,0
16043,紅茶　茶,234,20.3,2.5,38.1,51.7,0
16044,紅茶　浸出液,1,0.1,0,-,0.1,0
16045,コーヒー　浸出液,4,0.2,Tr,-,0.7,0
16046,コーヒー　インスタントコーヒー,287,14.7,0.3,-,56.5,0.1
16047,コーヒー　コーヒー飲料　乳成分入り　加糖,38,0.7,0.3,-,8.2,0.1
16048,ココア　ピュアココア,386,18.5,21.6,23.9,42.4,0
16049,ココア　ミルクココア,400,7.4,6.8,5.5,80.4,0.7
16056,青汁　ケール,312,13.8,4.4,28,70.2,0.6
16050,甘酒,76,1.7,0.1,0.4,18.3,0.2
16051,昆布茶,173,5.2,0.2,2.8,42,51.3
16057,スポーツドリンク,21,0,Tr,Tr,5.1,0.1
16052,果実色飲料,51,Tr,Tr,-,12.8,0
16053,コーラ,46,0.1,Tr,-,11.4,0
16054,サイダー,41,Tr,Tr,-,10.2,0
16058,ビール風味炭酸飲料,5,0.1,Tr,-,1.2,0
16061,なぎなたこうじゅ　浸出液,0,0,Tr,-,Tr,0
16055,麦茶　浸出液,1,Tr,0,-,0.3,0
17001,ウスターソース,117,1,0.1,0.5,27.1,8.5
17002,中濃ソース,129,0.8,0.1,1,30.9,5.8
17003,濃厚ソース,130,0.9,0.1,1,30.9,5.6
17085,お好み焼きソース,144,1.6,0.1,0.9,33.7,4.9
17004,トウバンジャン,49,2,2.3,4.3,7.9,17.8
17005,チリペッパーソース,58,0.7,0.5,-,12.8,1.6
17006,ラー油,887,0.1,99.8,-,Tr,0
17007,こいくちしょうゆ,76,7.7,0,(Tr),7.9,14.5
17086,こいくちしょうゆ　減塩,68,8.1,Tr,0,9,8.3
17008,うすくちしょうゆ,60,5.7,0,(Tr),5.8,16
17139,うすくちしょうゆ　低塩,77,6.4,Tr,Tr,7.6,12.8
17009,たまりしょうゆ,111,11.8,0,0,15.9,13
17010,さいしこみしょうゆ,101,9.6,0,0,15.9,12.4
17011,しろしょうゆ,86,2.5,0,0,19.2,14.2
17087,だししょうゆ,39,-4,0,(Tr),-4.1,-7.3
17088,照りしょうゆ,172,-2.4,0,(Tr),-35.7,-4
17012,食塩,0,0,0,0,0,99.5
17013,並塩,0,0,0,0,0,97.3
17146,減塩タイプ食塩　調味料含む,50,0,0,0,-16.7,49.4
17147,減塩タイプ食塩　調味料不使用,0,0,0,0,0,45.7
17014,精製塩　家庭用,0,0,0,0,0,99.6
17089,精製塩　業務用,0,0,0,0,0,99.6
17090,黒酢,54,1,0,0,9,0
17015,穀物酢,25,0.1,0,0,2.4,0
17016,米酢,46,0.2,0,0,7.4,0
17091,果実酢　バルサミコ酢,99,0.5,0,0,19.4,0.1
17017,果実酢　ぶどう酢,22,0.1,Tr,0,1.2,0
17018,果実酢　りんご酢,26,0.1,0,0,2.4,0
17130,あごだし,0,0.1,0,Tr,0,0
17019,かつおだし　荒節,2,0.4,Tr,0,0,0.1
17131,かつおだし　本枯れ節,2,0.5,0,0,Tr,0.1
17020,昆布だし　水出し,4,0.1,Tr,-,0.9,0.2
17132,昆布だし　煮出し,5,0.1,0,0.1,1.3,0.2
17021,かつお・昆布だし　荒節・昆布だし,2,0.3,Tr,-,0.3,0.1
17148,かつお・昆布だし　本枯れ節・昆布だし,2,0.3,0,Tr,0.4,0.1
17022,しいたけだし,4,0.1,0,-,0.9,0
17023,煮干しだし,1,0.1,0.1,0,Tr,0.1
17024,鶏がらだし,7,0.9,0.4,0,Tr,0.1
17025,中華だし,3,0.8,0,-,Tr,0.1
17026,洋風だし,6,1.3,0,-,0.3,0.5
17027,固形ブイヨン,233,7,4.3,0.3,42.1,43.2
17092,顆粒おでん用,166,-9.6,-0.1,(Tr),-31.7,-56.4
17093,顆粒中華だし,210,12.6,1.6,0,36.6,47.5
17028,顆粒和風だし,223,24.2,0.3,0,31.1,40.6
17140,なべつゆ　ストレート　しょうゆ味,20,-1,0,0,-4.1,-1.8
17029,めんつゆ　ストレート,44,2.2,0,-,8.7,3.3
17141,めんつゆ　二倍濃縮,71,3.4,0,-,14.4,6.6
17030,めんつゆ　三倍濃縮,98,4.5,0,-,20,9.9
17142,ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,157,-3.3,-11.7,(Tr),-9.9,-17.1
17143,ラーメンスープ　濃縮　みそ味　ストレートみそ味,187,-6.4,-11,-1.6,-16.8,-16.5
17094,甘酢,116,-0.1,0,0,-28.4,-1.2
17095,エビチリの素,54,-1.2,-1.4,-0.6,-9.5,-1.8
17031,オイスターソース,105,7.7,0.3,0.2,18.3,11.4
17096,黄身酢,219,-6.3,-13.1,0,-20,-5.7
17133,魚醤油　いかなごしょうゆ,64,13.9,0,Tr,2.1,21.2
17134,魚醤油　いしる　（いしり）,67,12.8,0,0.3,4.2,21.9
17135,魚醤油　しょっつる,29,6.1,0,0.1,1.1,24.3
17107,魚醤油　ナンプラー,47,9.1,0.1,0,2.7,22.9
17097,ごま酢,212,-4,-8,-1.9,-29.9,-1.7
17098,ごまだれ,282,-7.2,-15.1,-3,-29.2,-4.3
17099,三杯酢,85,-0.9,0,0,-17.8,-2
17100,二杯酢,59,-3.5,0,(Tr),-7.6,-6.4
17101,すし酢　ちらし・稲荷用,150,-0.1,0,0,-34.9,-6.5
17102,すし酢　にぎり用,70,-0.2,0,0,-14.3,-9.8
17103,すし酢　巻き寿司・箱寿司用,107,-0.1,0,0,-23.8,-8.6
17104,中華風合わせ酢,153,-3,-3.4,(Tr),-24.8,-5.5
17105,デミグラスソース,82,2.9,3,-,11,1.3
17106,テンメンジャン,249,8.5,7.7,3.1,38.1,7.3
17108,冷やし中華のたれ,114,2.1,1.2,0,23.1,5.8
17109,ホワイトソース,99,1.8,6.2,0.4,9.2,1
17110,ぽん酢しょうゆ,49,-3.4,-0.1,-0.2,-7.4,-5.8
17137,ぽん酢しょうゆ　市販品,59,3.7,0,-0.3,10.8,7.8
17032,マーボー豆腐の素,115,4.2,6.3,-,10.4,3.6
17111,マリネ液,66,-0.1,0,0,-10.9,-0.9
17033,ミートソース,96,3.8,5,-,10.1,1.5
17144,焼きそば粉末ソース,248,5.6,0.7,3.3,62.4,30.6
17112,焼き鳥のたれ,131,-3.3,0,(Tr),-28.5,-5.8
17113,焼き肉のたれ,164,-4.3,-2.2,-0.4,-32.3,-8.3
17114,みたらしのたれ,127,-0.9,0,0,-30.8,-1.7
17115,ゆずこしょう,37,1.3,0.8,6.2,9.3,25.2
17034,トマトピューレー,44,1.9,0.1,1.8,9.9,0
17035,トマトペースト,94,3.8,0.1,4.7,22,0.1
17036,トマトケチャップ,104,1.6,0.2,1.7,27.6,3.1
17037,トマトソース,41,2,0.2,1.1,8.5,0.6
17038,チリソース,112,1.8,0.1,1.9,26.3,3
17042,半固形状ドレッシング　マヨネーズ　全卵型,668,1.4,76,0,3.6,1.9
17043,半固形状ドレッシング　マヨネーズ　卵黄型,668,2.5,74.7,0,0.6,2
17118,半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,262,2.9,28.3,0.8,3.3,3.9
17040,分離液状ドレッシング　フレンチドレッシング　分離液状,325,(Tr),-31.5,0,-12.4,-6.3
17116,分離液状ドレッシング　和風ドレッシング　分離液状,179,-1.9,-14.5,-0.2,-9.3,-3.5
17039,分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,83,3.1,0.1,0.2,16.1,7.4
17117,乳化液状ドレッシング　ごまドレッシング,399,-2.7,-38.3,-0.8,-15,-4.4
17041,乳化液状ドレッシング　サウザンアイランドドレッシング,392,-0.3,-39.2,-0.4,-12.8,-3
17149,乳化液状ドレッシング　フレンチドレッシング　乳化液状,376,-0.1,-38.8,0,-9.3,-6.4
17044,米みそ　甘みそ,206,9.7,3,5.6,37.9,6.1
17045,米みそ　淡色辛みそ,182,12.5,6,4.9,21.9,12.4
17046,米みそ　赤色辛みそ,178,13.1,5.5,4.1,21.1,13
17120,米みそ　だし入りみそ,167,11,5.6,4.1,20.6,11.9
17145,米みそ　だし入りみそ　減塩,164,10.3,5.1,4.9,22.2,9.7
17047,麦みそ,184,9.7,4.3,6.3,30,10.7
17048,豆みそ,207,17.2,10.5,6.5,14.5,10.9
17119,減塩みそ,190,11,5.9,4.3,25.7,10.7
17049,即席みそ　粉末タイプ,321,21.9,9.3,6.6,43,20.6
17050,即席みそ　ペーストタイプ,122,8.9,3.7,2.8,15.4,9.6
17121,辛子酢みそ,216,-5,-2.1,-2.7,-44.6,-3.3
17122,ごまみそ,245,-9.4,-9.9,-5.5,-32.9,-4
17123,酢みそ,211,-4.9,-1.5,-2.8,-44.8,-3.1
17124,練りみそ,267,-5.5,-1.7,-3.2,-59.1,-3.4
17051,カレールウ,474,6.5,34.1,6.4,44.7,10.6
17052,ハヤシルウ,501,5.8,33.2,2.5,47.5,10.7
17125,お茶漬けの素　さけ,251,-20.2,-3.7,-3.5,-37.1,-33.8
17136,キムチの素,125,5.3,1,3.6,26,9.3
17053,酒かす,215,14.9,1.5,5.2,23.8,0
17126,即席すまし汁,194,-18.3,-0.8,-3.3,-30.5,-45.7
17127,ふりかけ　たまご,428,-23.4,-21.9,-5.1,-39.7,-9.2
17054,みりん風調味料,225,0.1,0,0,55.7,0.2
17138,料理酒,88,0.2,Tr,0,4.7,2.2
17055,オールスパイス　粉,364,5.6,5.6,-,75.2,0.1
17056,オニオンパウダー,363,8.8,1.1,-,79.8,0.1
17057,からし　粉,435,33,14.3,-,43.7,0.1
17058,からし　練り,314,5.9,14.5,-,40.1,7.4
17059,からし　練りマスタード,175,4.8,10.6,-,13.1,3
17060,からし　粒入りマスタード,229,7.6,16,-,12.7,4.1
17061,カレー粉,338,13,12.2,36.9,63.3,0.1
17062,クローブ　粉,398,7.2,13.6,-,66.4,0.7
17063,こしょう　黒　粉,362,11,6,-,66.6,0.2
17064,こしょう　白　粉,376,10.1,6.4,-,70.1,0
17065,こしょう　混合　粉,369,10.6,6.2,-,68.3,0.1
17066,さんしょう　粉,375,10.3,6.2,-,69.6,0
17067,シナモン　粉,356,3.6,3.5,-,79.6,0.1
17068,しょうが　粉,365,7.8,4.9,-,72.5,0.1
17069,しょうが　おろし,41,0.7,0.6,-,8.6,1.5
17070,セージ　粉,377,6.4,10.1,-,66.9,0.3
17071,タイム　粉,342,6.5,5.2,-,69.8,0
17072,チリパウダー,374,15,8.2,-,60.1,6.4
17073,とうがらし　粉,412,16.2,9.7,-,66.8,0
17074,ナツメグ　粉,520,5.7,38.5,-,47.5,0
17075,にんにく　ガーリックパウダー　食塩無添加,380,19.9,0.8,-,73.8,0
17128,にんにく　ガーリックパウダー　食塩添加,382,19.9,0.8,-,73.8,8.4
17076,にんにく　おろし,170,4.7,0.5,-,37,4.6
17077,バジル　粉,307,21.1,2.2,-,50.6,0.1
17078,パセリ　乾,341,28.7,2.2,-,51.6,2.2
17079,パプリカ　粉,385,15.5,11.6,-,55.6,0.2
17080,わさび　粉　からし粉入り,384,16.5,4.4,-,69.7,0.1
17081,わさび　練り,265,3.3,10.3,-,39.8,6.1
17082,酵母　パン酵母　圧搾,105,16.5,1.5,10.3,12.1,0.1
17083,酵母　パン酵母　乾燥,307,37.1,6.8,32.6,43.1,0.3
17084,ベーキングパウダー,150,Tr,1.2,-,29,17.3
